#timestamp x y z qx qy qz qw id
1768380427.719727 7.446268 -0.045942 2.105652 -0.499105 0.503058 -0.496377 0.501435 157
1768380427.786442 7.505414 -0.045918 2.124998 -0.499132 0.503166 -0.496195 0.501480 158
1768380427.853157 7.568099 -0.050365 2.145935 -0.498896 0.503332 -0.495923 0.501817 159
1768380427.919872 7.641008 -0.055428 2.166723 -0.498583 0.503442 -0.495591 0.502345 160
1768380427.986587 7.698457 -0.050960 2.182326 -0.498763 0.503375 -0.495720 0.502107 161
1768380428.120017 7.834777 -0.054309 2.216168 -0.498747 0.503171 -0.496371 0.501684 162
1768380428.253448 7.962708 -0.056150 2.257528 -0.498776 0.503357 -0.496146 0.501691 163
1768380428.386878 8.094714 -0.058035 2.294802 -0.498849 0.503331 -0.496369 0.501424 164
1768380428.520309 8.226925 -0.059630 2.333891 -0.498704 0.503502 -0.496386 0.501379 165
1768380429.054031 8.803741 -0.076207 2.494433 -0.498176 0.503890 -0.495806 0.502089 166
1768380429.387607 9.170527 -0.079426 2.599842 -0.498151 0.503677 -0.496010 0.502125 167
1768380429.454323 9.246682 -0.082414 2.619512 -0.497936 0.503698 -0.496226 0.502104 168
1768380429.521038 9.318075 -0.085370 2.639772 -0.497935 0.503970 -0.496357 0.501701 169
1768380429.587754 9.396479 -0.075891 2.664900 -0.498238 0.503957 -0.496657 0.501117 170
1768380429.654469 9.472612 -0.082082 2.686509 -0.498409 0.503449 -0.496890 0.501227 171
1768380429.721184 9.542153 -0.082630 2.710292 -0.498274 0.503626 -0.496975 0.501098 172
1768380429.787897 9.617229 -0.087029 2.729942 -0.498382 0.503660 -0.496872 0.501059 173
1768380429.854611 9.683522 -0.086670 2.747428 -0.498267 0.503745 -0.496921 0.501039 174
1768380429.921324 9.758584 -0.088479 2.768688 -0.498184 0.504177 -0.496445 0.501160 175
1768380429.988037 9.828713 -0.089722 2.789937 -0.498122 0.504241 -0.496263 0.501337 176
1768380430.054750 9.906646 -0.087870 2.814521 -0.498420 0.503981 -0.496742 0.500828 177
1768380430.188176 10.035236 -0.082985 2.852574 -0.498425 0.503807 -0.497278 0.500465 178
1768380430.254889 10.105783 -0.081781 2.870929 -0.498484 0.503819 -0.497506 0.500168 179
1768380430.455027 10.331521 -0.083115 2.934298 -0.499020 0.503604 -0.497788 0.499569 180
1768380430.588453 10.480927 -0.086165 2.974201 -0.499193 0.503507 -0.497616 0.499665 181
1768380430.988735 10.920805 -0.084985 3.097548 -0.500561 0.503389 -0.497691 0.498338 182
1768380431.455732 11.415664 -0.096994 3.228678 -0.500003 0.503853 -0.497202 0.498919 183
1768380431.655874 11.643832 -0.100754 3.291094 -0.500208 0.504511 -0.496053 0.499192 184
1768380431.722588 11.716350 -0.099003 3.311008 -0.500968 0.504325 -0.496422 0.498249 185
1768380431.789300 11.791009 -0.097894 3.328568 -0.501160 0.504143 -0.496924 0.497740 186
1768380431.856013 11.864989 -0.097007 3.346196 -0.501079 0.504161 -0.497109 0.497619 187
1768380431.922725 11.944129 -0.097582 3.369142 -0.501124 0.504335 -0.496791 0.497714 188
1768380431.989438 12.016167 -0.098308 3.390175 -0.500976 0.504687 -0.496268 0.498028 189
1768380432.056150 12.090099 -0.103001 3.412200 -0.501351 0.504313 -0.496204 0.498094 190
1768380432.122863 12.171259 -0.106057 3.433363 -0.501689 0.504009 -0.496246 0.498019 191
1768380432.189575 12.237157 -0.102404 3.456004 -0.501845 0.504055 -0.496737 0.497325 192
1768380432.256287 12.313713 -0.100005 3.472044 -0.501677 0.504171 -0.496853 0.497261 193
1768380432.322999 12.387753 -0.102207 3.491226 -0.501895 0.504205 -0.496609 0.497250 194
1768380432.389712 12.457867 -0.110609 3.513590 -0.501743 0.504576 -0.496154 0.497482 195
1768380432.456424 12.526736 -0.111963 3.533977 -0.501712 0.504820 -0.495979 0.497440 196
1768380432.589849 12.669862 -0.112297 3.572862 -0.501973 0.504796 -0.496061 0.497120 197
1768380432.723273 12.817967 -0.117391 3.612950 -0.501955 0.504832 -0.495624 0.497537 198
1768380432.789986 12.888207 -0.118560 3.632569 -0.501698 0.505050 -0.495359 0.497839 199
1768380433.323690 13.461173 -0.123962 3.791783 -0.502071 0.505142 -0.496234 0.496496 200
1768380433.457116 13.607142 -0.122044 3.831691 -0.502291 0.505335 -0.497014 0.495296 201
1768380433.857394 14.047506 -0.130375 3.946888 -0.502675 0.505244 -0.497524 0.494485 202
1768380433.924107 14.113904 -0.130635 3.966441 -0.502585 0.505519 -0.497411 0.494410 203
1768380433.990821 14.191243 -0.131140 3.987098 -0.502453 0.505731 -0.497194 0.494546 204
1768380434.057534 14.250838 -0.134809 4.004889 -0.502269 0.506085 -0.496776 0.494790 205
1768380434.124247 14.329534 -0.137153 4.026206 -0.502124 0.506238 -0.496357 0.495201 206
1768380434.190961 14.392389 -0.134432 4.042046 -0.502072 0.506223 -0.496577 0.495049 207
1768380434.257674 14.467101 -0.141097 4.066346 -0.502202 0.506069 -0.496634 0.495017 208
1768380434.324387 14.542824 -0.146875 4.085527 -0.502102 0.506050 -0.496621 0.495150 209
1768380434.391101 14.614196 -0.145212 4.098293 -0.501815 0.506062 -0.496786 0.495264 210
1768380434.457814 14.675257 -0.155166 4.120479 -0.501670 0.506246 -0.496693 0.495316 211
1768380434.591240 14.819706 -0.136836 4.165555 -0.501616 0.505820 -0.498352 0.494138 212
1768380434.724667 14.973159 -0.148990 4.197189 -0.501121 0.505685 -0.498519 0.494611 213
1768380434.858092 15.117607 -0.152175 4.249950 -0.500976 0.505966 -0.498776 0.494211 214
1768380434.991517 15.262772 -0.147186 4.287447 -0.501474 0.505434 -0.499909 0.493103 215
1768380435.124942 15.416938 -0.155210 4.329711 -0.501017 0.505747 -0.499836 0.493321 216
1768380435.658641 15.952939 -0.169662 4.480655 -0.500508 0.506521 -0.500029 0.492848 217
1768380436.058942 16.407484 -0.176420 4.610354 -0.500174 0.506788 -0.500738 0.492192 218
1768380436.125660 16.468748 -0.185775 4.625702 -0.499742 0.506887 -0.500758 0.492509 219
1768380436.192378 16.543039 -0.182708 4.641819 -0.499583 0.507139 -0.500540 0.492633 220
1768380436.259096 16.614994 -0.187909 4.665253 -0.499900 0.506968 -0.500654 0.492372 221
1768380436.325814 16.694830 -0.188445 4.688641 -0.499505 0.507158 -0.500615 0.492615 222
1768380436.392533 16.769527 -0.192487 4.711851 -0.499173 0.507360 -0.500398 0.492965 223
1768380436.459251 16.834200 -0.191107 4.721930 -0.498637 0.507532 -0.500228 0.493501 224
1768380436.525969 16.897131 -0.205940 4.743006 -0.498387 0.507686 -0.500123 0.493703 225
1768380436.592688 16.982721 -0.203216 4.769514 -0.498284 0.508080 -0.500338 0.493183 226
1768380436.659406 17.066628 -0.204368 4.791732 -0.498008 0.508326 -0.500239 0.493308 227
1768380436.726124 17.112690 -0.217622 4.803816 -0.497909 0.508269 -0.500198 0.493509 228
1768380436.792839 17.193672 -0.216995 4.826856 -0.497863 0.508368 -0.500157 0.493496 229
1768380436.859554 17.271273 -0.219392 4.846108 -0.497548 0.508489 -0.500126 0.493719 230
1768380436.926269 17.356503 -0.215218 4.867575 -0.497068 0.508862 -0.500070 0.493875 231
1768380436.992984 17.415234 -0.233564 4.896166 -0.497440 0.508902 -0.500168 0.493360 232
1768380437.059699 17.483393 -0.233257 4.907301 -0.497335 0.508997 -0.500278 0.493257 233
1768380437.126414 17.555685 -0.229742 4.930673 -0.497034 0.509173 -0.500551 0.493101 234
1768380437.193129 17.637217 -0.235734 4.948508 -0.496723 0.509248 -0.500994 0.492887 235
1768380437.259844 17.706341 -0.233313 4.964370 -0.496762 0.509271 -0.501220 0.492594 236
1768380437.326559 17.779175 -0.238873 4.985511 -0.496865 0.509343 -0.501300 0.492334 237
1768380437.393274 17.856716 -0.245288 5.013809 -0.496892 0.509382 -0.501293 0.492275 238
1768380437.459989 17.931410 -0.247237 5.022840 -0.496554 0.509497 -0.501374 0.492414 239
1768380437.526704 18.020609 -0.247940 5.048699 -0.496503 0.510014 -0.501153 0.492155 240
1768380437.593419 18.098572 -0.253365 5.074700 -0.496499 0.510351 -0.500700 0.492270 241
